path,blob_sha,mode,type,subsystem,review_method,disposition,finding_ids,notes
website/frontend/package.json,c6ddd2b8f7342c1a85fccd8c89e4b61e126f9bec,100644,application/json,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/api/client.ts,3ff60308c0fea89466938afa2ee3093b378fbb60,100644,text/plain,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/api/hooks.ts,45f7ab156a00f68525a710a1e087cbaf9a8a7ccc,100644,text/x-java,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/api/types.ts,2150c38dd52ee90cf434d771c5db316d18bb944a,100644,text/plain,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/components/Chart.tsx,d2a84d5e79f7b158b3b01a898260da1359373c11,100644,text/x-java,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/components/DataTable.test.tsx,b738a629594542e7a352416e03ac431cdc78f463,100644,text/x-java,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/components/DataTable.tsx,f1f5504cd806d64922b7da15839f38cb43b996e4,100644,text/html,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/components/EmptyState.tsx,6d458a6b5a3fa211f15fdbca719dcc3e2c97e541,100644,text/x-java,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/components/ErrorBoundary.tsx,8a8fd044d609bec69ca71e49a2b05cee7f6ec526,100644,text/x-java,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/components/FilterBar.tsx,f7f18b59e9e6c021742fe06b1584c51131885f2c,100644,text/x-java,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/components/GlassCard.tsx,0f08526e0b311b09434b09f9f9b7ddfd7c56a3ec,100644,text/x-java,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/components/GlassPanel.tsx,945a7fe73450a8cffd7cd40b2cc6421e69008533,100644,text/x-java,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/components/InfoTip.tsx,dff94f98c04a429e638c8e8936c624268a6fa0c5,100644,text/x-java,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/components/PageHeader.tsx,c428475a585e4a34c6db9682c0a6917d0d93b7d2,100644,text/x-java,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/components/PlayerLookup.tsx,1d487ba878ff77a092f79e92763c00b55e39e7f8,100644,text/x-java,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/components/PlayerMatchMatrix.tsx,c15f174073e0ba565eee95a7af2aa5151cc1fa5f,100644,text/x-java,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/components/ProximityIntro.tsx,7b0b8014883ef17211ee46c077e1cbb4a65e5ccb,100644,text/x-java,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/components/Skeleton.tsx,b27cde552549612cd383ea1622b6868ed933b915,100644,text/x-java,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/components/story/ArchetypeBadge.tsx,6d85f144bc9908c0c99bc9a06a7d31fa56dc9a24,100644,text/x-java,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/components/story/BoxScorePanel.tsx,e7427a1a4e3435421ebf4fa3fec1405eb9468b48,100644,text/x-java,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/components/story/CompositeStatsPanel.tsx,79c0920b3aabbb149e4cb8c06cdfbe6a2da9d2c1,100644,text/x-java,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/components/story/InvisibleValuePanel.tsx,b9f08ee32ae687a39836480fa3ad1b41afc4a039,100644,text/x-java,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/components/story/MomentCard.tsx,1ce8cde84391243d110af934a28a3728510a0778,100644,text/x-java,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/components/story/MomentumChart.tsx,6a575116ebaba31e459e95dd3d210c595aab2d4f,100644,text/x-java,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/components/story/NarrativePanel.tsx,ddb9ddc0bede99b976d82bdc8c4f364a74384e71,100644,text/plain,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/components/story/PlayerNarrativesPanel.tsx,04c1d75e780445aa33648ace725047b36d7e17ec,100644,text/x-java,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/components/story/PlayerStoryCard.tsx,d26c0973d8dc2a34ca89d7d57663824ef4a5a05a,100644,text/x-java,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/components/story/StoryHero.tsx,2dd7a2f5581ceea3de0dfcbc8cabed3fa8ddfffc,100644,text/x-java,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/components/story/TeamSynergyPanel.tsx,484baa09ab74086700e43447d84da30b28bfda38,100644,text/x-java,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/components/story/WinContributionPanel.tsx,4fa953ae3056fe866ad47c074b7afd0bdeb11dfb,100644,text/x-java,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/lib/cn.ts,2819a830d242f11fda91c4e8951794ab815cec77,100644,text/x-java,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/lib/format.test.ts,ec6ea8372f88c473f0c6ac398fe0d3de91518f4c,100644,text/x-java,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/lib/format.ts,1b272720b7a088611691efcfdaa32b27395f1188,100644,text/plain,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/lib/game-assets.ts,85393b9a9095fec4854c4cb0fe3ec8683abe678f,100644,text/plain,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/lib/navigation.ts,dec98adf2fda7382fe201543c0ce2ef6f39d4112,100644,text/plain,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/pages/Admin.tsx,99876ebd597c6e4f8704159701c5d270685fc5fa,100644,text/x-java,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/pages/Availability.tsx,31302630901fb7ab6d58ababe46a9dd396fa2ed8,100644,text/x-java,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/pages/Awards.tsx,2abcf1d6007bed194b1f8be4308d260b3b8406ef,100644,text/x-java,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/pages/Greatshot.tsx,8ac00815069b031a158e2a9b5feda2af3d8d3e9b,100644,text/x-java,website,boundary_only,EXCLUDED_GREATSHOT,,"Excluded feature; only startup, routing, dependency, and build-boundary effects reviewed."
website/frontend/src/pages/GreatshotDemo.tsx,3f4093a4e3bb1b0996121c3cfdd5b51bda977149,100644,text/x-java,website,boundary_only,EXCLUDED_GREATSHOT,,"Excluded feature; only startup, routing, dependency, and build-boundary effects reviewed."
website/frontend/src/pages/HallOfFame.tsx,7520896e98d022d7c3f8f897c625e5369632f074,100644,text/x-java,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/pages/Home.tsx,05bce5d7acdcc9f93735acaeca1f00db7a4a8326,100644,text/x-java,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/pages/Leaderboards.tsx,347044cbc5bda423e337339539af1223945d0008,100644,text/x-java,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/pages/Maps.tsx,714c91c29a17e45ee8bb4715a7a01639931d401f,100644,text/x-java,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/pages/Profile.tsx,964ccbdf2ab879471a3558aa54773e26a957aed9,100644,text/x-java,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/pages/Proximity.tsx,ef9bb033c45eba933bdd02f33fe0dced3d0706b8,100644,text/x-java,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/pages/ProximityPlayer.tsx,66088ad922da7c7844a96c4c3728b02b5bba1d7b,100644,text/x-java,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/pages/ProximityReplay.tsx,6eab43cced516cb2f48160decf528cd1c4c2689b,100644,text/x-java,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/pages/ProximityTeams.tsx,dc57915ae8ffe9fade0592a5deb4a7bfdeba795b,100644,text/x-java,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/pages/README.md,5124e0bbc0143a1511995e5257bcf66abe10c3a4,100644,text/plain,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/pages/Records.tsx,27ac21dcdc3284eedcc28e84d4817cd082acd398,100644,text/x-java,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/pages/Replay.tsx,cfb762a26c817f12f8acdac7d674c9dd2820988c,100644,text/plain,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/pages/RetroViz.tsx,97eb9a47ea2fd3c05e3c9310cf405882ce122960,100644,text/x-java,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/pages/Rivalries.tsx,1e3886312231dbf1ce952d9a3d3a69206021ea73,100644,text/plain,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/pages/SessionDetail.tsx,28385684986c54b4a46531f70326bf4e6d788bec,100644,text/x-java,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/pages/Sessions2.tsx,74be6c2469f5cc2c131e87ffdbb82df7d8d178ed,100644,text/x-java,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
website/frontend/src/pages/SkillRating.tsx,63c3b14abe6b664b95393b363461f24455662a62,100644,text/x-java,website,deep_text_review,REVIEWED_FRONTEND,AUD-012,"Reviewed by route/reference inspection, JS lint, TypeScript check, tests, and production build."
